node_id,graph_layer,node_type,canonical_label,source_paper_id,source_year,visible_year,source_section,evidence_location,evidence_quote,paraphrase,confidence,is_inferred,needs_human_check,notes
DTO175.method.window_continuation,evidence,method,Continue dynamics across smooth windows with approximate propagators,NQSC175,2025,2025,propagation/windows,text/2507.08418v4/main_clean.tex:275-295,[redacted_for_public_release],The implementation uses approximate propagators and window continuation for long times.,high,false,false,""
DTO175.benchmark.l40_tmps,evidence,benchmark,Spin-chain dynamics up to L=40 compared with tMPS,NQSC175,2025,2025,larger L,text/2507.08418v4/main_clean.tex:427-433,[redacted_for_public_release],The paper evaluates larger spin-chain dynamics against tMPS.,high,false,false,""
DTO175.result.orders_lower_infidelity,evidence,result_claim,s-NQS obtains orders-lower infidelity than p-tVMC in tested regimes,NQSC175,2025,2025,results,text/2507.08418v4/main_clean.tex:350-365,[redacted_for_public_release],The results show a large accuracy improvement over pointwise time-dependent VMC.,high,false,false,""
DTO175.result.dt_energy_stability,evidence,result_claim,Smaller time steps improve energy drift loss and observables at fixed parameters,NQSC175,2025,2025,timestep,text/2507.08418v4/main_clean.tex:382-412,[redacted_for_public_release],The paper reports a timestep-stability tradeoff.,high,false,false,""
DTO175.limitation.integrator_expressivity,evidence,limitation,Accuracy is limited by integrators timestep and expressivity rather than only the framework,NQSC175,2025,2025,appendix/conclusion,"text/2507.08418v4/main_clean.tex:439-448,594",[redacted_for_public_release],"The paper identifies integrator order, timestep, and model expressivity as remaining limits.",high,false,false,""
DTO175.future.cnn_transformer_open,evidence,future_work,Extend s-NQS with better integrators CNNs transformers higher dimensions and open systems,NQSC175,2025,2025,conclusion,text/2507.08418v4/main_clean.tex:439-448,[redacted_for_public_release],"The conclusion lists architecture, dimension, integrator, and open-system extensions.",high,false,false,""
DTO178.paper,evidence,paper,Instability of explicit time integration for strongly quenched dynamics with neural quantum states,NQSC178,2025,2025,title,text/2507.17421v2/main.tex:48,[redacted_for_public_release],Paper node for explicit TDVP instability under strong quenches.,high,false,false,""
DTO178.problem.strong_quench_instability,evidence,problem,Strongly driven NQS dynamics can break down under explicit TDVP integration,NQSC178,2025,2025,abstract,text/2507.17421v2/0_abstract_v4.tex:1,[redacted_for_public_release],The paper studies instability in NQS time evolution under strong quenches.,high,false,false,""
DTO178.method.compare_tdvp_integrators,evidence,method,Compare explicit implicit adaptive and regularized TDVP formulations,NQSC178,2025,2025,model,text/2507.17421v2/2_model_v5.tex:1-45,[redacted_for_public_release],The method varies TDVP formulations and integrators to isolate the source of breakdown.,high,false,false,""
DTO178.benchmark.2d_heisenberg_quench,evidence,benchmark,Two-dimensional Heisenberg exchange-quench dynamics,NQSC178,2025,2025,model,text/2507.17421v2/2_model_v5.tex:1-45,[redacted_for_public_release],The benchmark is a strongly quenched two-dimensional Heisenberg model.,high,false,false,""
DTO178.result.breakdown_delta,evidence,result_claim,Explicit integration fails near Delta=-2 across formulations,NQSC178,2025,2025,results,text/2507.17421v2/3_results_v3.tex:1-19,[redacted_for_public_release],The paper reports robust breakdown of explicit time integration in the strong-quench regime.,high,false,false,""
DTO178.result.implicit_adaptive_recovers,evidence,result_claim,Implicit and adaptive RK45 integration recover the dynamics,NQSC178,2025,2025,discussion,text/2507.17421v2/4_discussion_v4.tex:1-7,[redacted_for_public_release],Alternative integrators recover dynamics where explicit integration fails.,high,false,false,""
DTO178.interpretation.stiffness_not_noise,evidence,interpretation,Breakdown is attributed to stiffness rather than noise regulator singularity or expressivity,NQSC178,2025,2025,discussion,text/2507.17421v2/4_discussion_v4.tex:1-30,[redacted_for_public_release],The paper interprets the failure as a stiffness problem rather than common suspected causes.,high,false,false,""
DTO178.limitation.explicit_unreliable,evidence,limitation,Explicit TDVP can give unreliable observables in strongly quenched regimes,NQSC178,2025,2025,abstract,text/2507.17421v2/0_abstract_v4.tex:1,[redacted_for_public_release],The paper warns that observable behavior can mask variational-parameter failure.,high,false,false,""
DTO178.future.alternatives_needed,evidence,future_work,Develop alternatives to explicit TDVP for stiff NQS dynamics,NQSC178,2025,2025,abstract,text/2507.17421v2/0_abstract_v4.tex:1,[redacted_for_public_release],The abstract frames the instability as motivation for alternative NQS dynamics algorithms.,high,false,false,""
